Date,ISOWeek,DOI,Version,Category,Title,Authors
2026-04-06,15,10.64898/2026.04.01.715909,1,bioengineering,VesSynth: Tubes Are All You Need for Robust Cross-Scale Cross-Modal 3D Vessel Segmentation,"Mauri, C.; Mckenzie, A.; Analoro, C.; Yeon, E.; Coviello, R.; Mora, J.; Chollet, E.; Deden Binder, L.; Mahar, A.; Lin, S.; Benlahcen, M.; Ream, A.; Jama, A.; Garcia, I.; Tran, N.; Onta, P.; Wood, S.; Willis, A.; Mahmood, A.; Sinoballa, G.; Malki, A.; Tran, K.; Malireddy, V.; Onumajuru, N.; Lakshmanan, S.; Hercules Landaverde, K.; Sidow, R.; Wood, D.; Nguyen, B.; Hernandez, J.; Bernier, M.; Hunter, J.; Malki, A.; Tum, A.; Chavez, V.; Shahu, Z.; Vasi, I.; Visser, A.; Ghaouta, Z.; Bond, F.; Vigneshwaran, R.; Kirkpatrick, E.; Avalos Barbosa, M.; Rauh, K.; Herisse, R.; Garcia Pallares, E.; Zeng, X."
2026-04-06,15,10.64898/2026.04.03.716403,1,microbiology,"Atlas of HIV cis-regulatory elements reveals extensive transcriptional variation across clades, isolates, and within individuals","Engin, B.; ElSadec, M. Y.; Finkelberg, J. A.; Taslim, T. H.; Bryant, D. L.; Soto-Ugaldi, L.; Kales, S.; Ho, C.-H.; Dashtiahangar, M.; Munoz-Esquivel, G.; Morara, E.; Purinton, J.; D'Elia, B.; Castro, R.; Chandok, H.; Paz, M. A.; Siggers, T.; Ray, J. P.; Henderson, A. J.; Tewhey, R.; Fuxman Bass, J. I."
2026-04-06,15,10.64898/2026.04.01.715805,1,bioinformatics,Domain classification of archaeal proteomes reveals conserved fold repertoire,"Schaeffer, R. D.; Pei, J.; Guo, R.; Zhang, J.; Medvedev, K.; Cong, Q.; Grishin, N."
2026-04-06,15,10.64898/2026.04.02.716099,1,microbiology,Novel African Rhinolophus bat ACE2 sequences reveal the determinants of Afro-Eurasian sarbecovirus entry,"Zhang, Y.; Fujita, S.; Kajihara, M.; Changula, K.; Hang?ombe, B. M.; Kawakubo, S.; Lytras, S.; Ito, J.; Kanai, A.; Yutaka, S.; Takada, A.; Sato, K."
2026-04-06,15,10.64898/2026.04.02.716163,1,microbiology,Methanol-specific methyltransferase isozymes have large carbon kinetic isotope effects that impact methane isotopic signatures,"Gropp, J.; Stolper, D. A.; Nayak, D. D."
2026-04-06,15,10.64898/2026.04.02.716042,1,bioinformatics,From Parametric Guessing to Graph-Grounded Answers: Building Reliable ChatGPT-like tools for Plant Science,"Itharajula, M.; Lim, S. C.; Mutwil, M."
2026-04-06,15,10.64898/2026.04.02.716092,1,biochemistry,Rapid protocol for mitochondria isolation from cardiomyocytes employing cell strainer-based procedure,"Lewandowska, J.; Kalenik, B.; Szewczyk, A.; Wrzosek, A."
2026-04-06,15,10.64898/2026.04.02.716069,1,bioengineering,Scaffold-Free Acoustic Levitation Platforms Enable Scalable Culture of Neuronal Spheroids and Assembly of Layered Cortico - Striatal Assembloids,"Dupuis, C.; Viraye, G.; Mousset, X.; Jeger-Madiot, N.; Aider, J.-L.; Peyrin, J.-M."
2026-04-06,15,10.64898/2026.04.02.712692,1,bioinformatics,Statistical signals indicate a dependence between amino acid backbone conformation and the translated synonymous codon,"Rosenberg, A.; Marx, A.; Bronstein, A. M."
2026-04-06,15,10.64898/2026.04.02.716053,1,bioinformatics,EV-Net: A computational framework to model extracellular vesicles-mediated communication,"Torrejon, E.; Sleegers, J.; Matthiesen, R.; Macedo, M. P.; Baudot, A.; Machado de Oliveira, R."
2026-04-06,15,10.64898/2026.04.02.715787,1,bioinformatics,NovoTax: prokaryotic strain identification from mass spectrometry-based proteomics data,"Svedberg, D.; Mateus, A."
2026-04-06,15,10.64898/2026.04.02.716066,1,biophysics,A Rapid and Universal Pipeline for High-Resolution GPCR Structure Determination through In Silico Construct Optimization and de novo Protein Design,"Kojima, A.; Kawakami, K.; Kobayashi, N.; Kobayashi, K.; Matsui, T. E.; Uemoto, K.; Gu, Y.; Narita, T. J.; Kugawa, M.; Fukuda, M.; Kato, H. E."
2026-04-06,15,10.64898/2026.04.02.716032,1,biophysics,Impact of intercalators on the properties of DNA analyzed by molecular dynamics simulations,"Ishida, H.; Kono, H."
2026-04-06,15,10.64898/2026.04.02.716112,1,biochemistry,Synonymous coding significantly affects the domain swapping propensity of myoglobin,"Marx, A.; Dor, S."
2026-04-06,15,10.64898/2026.04.02.716127,1,bioengineering,"Biological control of ion transport, redox activity, and nucleation during biogenic synthesis of CdS nanoparticles","Bruna, N.; Zhao, F.; Nair, D.; Okuda, R.; Boedicker, J."
2026-04-06,15,10.64898/2026.04.02.716083,1,biophysics,PRISM: A High-Throughput Simulation Infrastructure for CADD Agents,"Shi, Z.; Gao, X.; Xu, M.; Zhu, X.; Wang, P.; Yang, Y.; Yang, Z.; Zhou, R."
2026-04-06,15,10.64898/2026.04.02.716189,1,genomics,Distinct principles of genome compartmentalization in Drosophila and humans revealed by osmotic stress,"Amankwaa, B.; Playter, C.; Stow, E.; Sanders, J. T.; Xue, T.; McCord, R. P.; Labrador, M."
2026-04-06,15,10.64898/2026.04.02.716153,1,bioengineering,Genetic and pharmacologic modulation of RAGE rescues the diabetes-mediated impairments to bone at multiple length scales,"Broz, K. S.; Hung, T.; Walk, R. E.; LoTempio, S.; Flores, K. M.; Tang, S. Y."
2026-04-06,15,10.64898/2026.04.02.715749,1,bioengineering,Probabilistic Co-Control in Brain-Computer Interfaces: Uncertainty as a Control Signal in Brain-to-Text Decoding,"Huang, J.; Narasimha, S. M.; Patel, A. N.; Sristi, R. D.; Mishne, G.; Gilja, V."
2026-04-06,15,10.64898/2026.04.02.716157,1,bioinformatics,Multimodal Fusion of Circular Functional Data on High-resolution Neuroretinal Phenotypes,"Pyne, S.; Wainwright, B.; Ali, M. H.; Lee, H.; Ray, M. S.; Senthil, S.; Jammalamadaka, S. R."
2026-04-06,15,10.64898/2026.04.02.715521,1,genomics,"EGP1K: Whole-Genome Sequencing of 1,024 Egyptians Characterizes Population Structure and Genetic Diversity","Amer, K.; Moustafa, A.; Hassan, W. A.; Adel, E.; AbdElaal, K. R.; Ghanim, T. A.; Abd El-Raouf, A.; El-Hosseiny, A.; El-Sayed, A. F.; Badr, A. H.; Hassan, A.; Kotb, A.; Ragheb, A.; Muhammad, A. M.; Ali, A.; Abdelaal, A.; Ramadan, E.; El-Garhy, F. M.; El Shehaby, H.; Ali, M. A.; Albarbary, M.; Zahra, M. A.; Amer, M.; Elmonem, M. A.; Fahmy, N. T.; Abdel-Haseeb, O. M.; Hassan, T. M.; Daoud, Y. A.; Howeedy, Y.; Farouk, Y. K.; Soror, S.; El-Feky, G.; Sakr, M.; Soliman, N. A.; Gad, Y. Z.; Abdel-Ghaffar, K. A.; Egypt Genome Consortium,  "
2026-04-06,15,10.1101/2024.10.16.618588,3,genomics,Methylation Clocks Do Not Predict Age or Alzheimer's Disease Risk Across Genetically Admixed Individuals,"Cruz-Gonzalez, S.; Okpala, O.; Gu, E.; Gomez, L.; Mews, M.; Vance, J. M.; Cuccaro, M. L.; Cornejo-Olivas, M. R.; Feliciano-Astacio, B. E.; Byrd, G. S.; Haines, J. L.; Pericak-Vance, M. A.; Griswold, A. J.; Bush, W. S.; Capra, J. A."
2026-04-07,15,10.1101/2024.12.13.628380,2,microbiology,A cysteine-rich domain of the Cryptococcus neoformans Cuf1 transcription factor is required for high copper stress sensing and fungal virulence,"Probst, C.; Insler, C.; Denning-Jannace, C. A.; Reyes, E. Y.; Messerschmidt, J. L.; du Plooy, L. M.; Giamberardino, C. D.; Nichols, C.; Asfaw, Y.; Shinohara, M.; Franz, K.; Alspaugh, J. A."
2026-04-06,15,10.1101/2025.05.22.655619,3,biochemistry,A portable N-terminal biphenyl motif in LL-37 enhances the activity of short human cathelicidin derivatives,"Albin, J. S.; Vithanage, D. A.; Johnson, C.; Pentelute, B. L."
2026-04-06,15,10.1101/2025.09.11.675634,2,microbiology,Expanding vaginal microbiome pangenomes via a custom MIDAS database reveals Lactobacillus crispatus accessory genes associated with cervical dysplasia,"Dubin, C. A.; Zhao, C.; Pollard, K. S.; Oskotsky, T.; Golob, J. L.; Sirota, M."
2026-04-07,15,10.1101/2025.09.24.678386,2,bioengineering,Mechanisms of surface and volume light scattering from Caenorhabditis elegans revealed by angle-resolved measurements,"Li, Z.; Fang-Yen, C."
2026-04-07,15,10.1101/2025.10.13.682065,3,bioinformatics,Analysis of multicellular anatomical structures from spatial omics data using sosta,"Gunz, S.; Crowell, H. L.; Robinson, M. D."
2026-04-07,15,10.1101/2025.10.13.682212,2,genomics,Nascent CUT&Tag captures transcription factor binding after chromatin duplication,"Wooten, M.; Nguyen, K.; Takushi, B. N.; Ahmad, K.; Henikoff, S."
2026-04-06,15,10.1101/2025.11.05.686850,4,bioinformatics,Quartet-based species tree methods enable fast and consistent tree of blobs reconstruction under network multispecies coalescent,"Dai, J.; Han, Y.; Molloy, E."
2026-04-07,15,10.64898/2025.12.25.696548,3,bioengineering,Fully computational design of PAM-relaxed Staphylococcus aureus Cas9 with expanded targeting capability using UniDesign,"Xiong, Y.; Tsai, L.-K.; Zhou, J.; Chen, S.; Xia, X.; Zhang, J.; Chen, Y. E.; Xu, J.; Huang, X."
2026-04-07,15,10.64898/2026.01.19.700477,2,bioengineering,"Mechanical, rheological, and sensory characterization of lion's mane mushroom steak","St. Pierre, S. R.; Boyle, L.; Vervenne, T.; Darwin, E. C.; Goodson, M. A.; Palomares, M.; Zhang, N.; Kuhl, E."
2026-04-06,15,10.64898/2026.02.24.707161,3,microbiology,A scalable genomic framework for programmable strain tagging in a diverse bacterial genus,"Mehmetoglu Boz, E.; Barajas, H. R.; Yu, T.-T.; Thigulla, M.; Nazir, N.; Gervers, K. A.; Hussain, S.; Carot Hernandez, L.; Lundberg, D. S."
2026-04-06,15,10.64898/2026.03.11.711125,2,bioinformatics,Image Analysis Tools for Scanning Electron Microscopy,"Shtengel, D.; Shtengel, G.; Xu, C. S.; Hess, H. F."
2026-04-07,15,10.64898/2026.03.30.715404,2,biochemistry,Atomistic simulations reveal sub-μs contact dynamics in MUT-16 condensates.,"Gaurav, K.; Baltz, L.; Paez-Moscoso, D. J.; Ketting, R. F.; Stelzl, L. S."
2026-04-06,15,10.64898/2026.03.31.715630,2,bioinformatics,RastQC: High-Performance Sequencing Quality Control Written in Rust,"Huang, K.-l."
2026-04-07,15,10.64898/2026.04.01.715814,2,microbiology,Unveiling a missing component of the atypical type IV secretion system required for natural transformation of Helicobacter pylori,"Villa, J. F.; Kondekar, S.; Fauconnet, Y.; Machouri, M.; Lacrouts, C.; Veaute, X.; Guerois, R.; Rocha, E. P. C.; Andreani, J.; Radicella, J. P."
2026-04-07,15,10.64898/2026.04.03.714713,2,genomics,Global population structure and phase variation of serotype 12F  Streptococcus pneumoniae following the introduction of pneumococcal conjugate vaccine,"Huynh, T. N. M.; King, A. C.; Qixiang, J. C.; Mulvihill, K. M.; Demetriou, H.; Mellor, K. C.; Gladstone, R. A.; Murray, G. G. R.; Lorenz, O.; Hung, H. C. H.; Mateeva, T.; Shrestha, S.; Kelly, S.; Pollard, A. J.; Shrestha, S.; Lees, J.; Horsfield, S.; Ganaie, F.; Manna, S.; Satzke, C.; McGee, L.; Sham, C. L. T.; Goldblatt, D.; Bentley, S. D.; Lo, S. W.; The Global Pneumococcal Sequencing Consortium,  "
2026-04-07,15,10.64898/2026.04.01.715853,2,genomics,Beyond the mean: genetic control of gene expression fidelity and dispersion,"Jamison, B.; Chen, A.; McIntire, E.; He, X.; Gilad, Y."
2026-04-06,15,10.64898/2026.04.02.715976,1,bioengineering,Meditope-Enabled Chimeric Antigen Receptors Facilitate Plug-and-Play Control of T Cells,"Kuo, C.-F.; Tong, Z.; Kuo, Y.-C.; Kuo, M.; King, J.; Ly, K.; Parcutela, B.; Stern, L. A.; Wang, Z.; Aguilar, B.; Starr, R.; Chang, W.-C.; Ostberg, J. R.; Rossi, D.; Clark, M. C.; Alizadeh, D.; Forman, S. J.; Williams, J. C.; Brown, C. E."
2026-04-06,15,10.64898/2026.04.02.715157,1,bioinformatics,New genetic codes in bacteria and archaea identified with a fast k-mer based algorithm,"Melnykov, A. V."
2026-04-06,15,10.64898/2026.04.02.716219,1,bioinformatics,sctrial: Participant-Level Differential Analysis for Longitudinal Single-Cell Experiments,"Vasanthakumari, P.; Valencia, I.; Aghmiouni, M. R.; Magana, B.; Omar, M. N."
2026-04-06,15,10.64898/2026.04.02.716236,1,genomics,A Haplotype-resolved Telomere-to-Telomere Pig Genome,"Zhao, C.; Zhang, Z.; Lin, Z.; Li, J.; Shi, W.; Wu, Y.; Shi, M.; Kong, T.; Wang, B.; Shi, B.; Wang, X.; Xiang, J.; Xu, C.; Fu, Y.; Ming, J.; Qin, Y.; Kuang, J.; Wang, H.; Yao, Y.; Wang, B.; Pei, D."
2026-04-06,15,10.64898/2026.04.05.716592,1,biochemistry,A previously unappreciated class of metal-dependent bile salt hydrolases from the human gut microbiome,"Cui, Z.; Meng, C. J.; Irwin, S. M.; Augustijn, H. E.; Papageorgiou, P. P.; Nguyen, A. T. P.; Yu, R.; Aguilar Ramos, M. A.; Kulik, H. J.; Balskus, E. P."
2026-04-06,15,10.64898/2026.04.03.716427,1,biophysics,"Binding Structures, Mechanical Properties, and Effects on Cellular Behaviors of Extracellular Matrix Proteins on Biomembranes","Ivanovskaya, V.; Ruffing, J.; Phan, M. D."
2026-04-06,15,10.64898/2026.04.03.716319,1,biophysics,High-speed 3D single-virus tracking reveals actin-aided viral trafficking of SARS-CoV-2 on the plasma membrane,"Lin, Y.; Lu, X.; Exell, J.; Lin, H.; Johnson, C.; Welsher, K."
2026-04-06,15,10.64898/2026.04.06.716658,1,microbiology,Nucleoid-associated proteins sense phage-induced genome damage to elicit abortive infection,"li, z.; Yuan, S.; Ma, J.; Shu, X.; Duque-Pedraza, J. J.; Terenin, I.; Yu, Z.; Cheng, F.; Wang, J.; Pino, A. G.; Atkinson, G.; Yang, H.; Gu, J.; Hauryliuk, V.; Zhang, S.; Liu, B.; Li, M."
2026-04-06,15,10.64898/2026.04.05.716574,1,microbiology,The fungal transcription factor SmpR coordinates secondary metabolism and antibacterial defence in Aspergillus fumigatus during interspecies interaction,"Troeger-Goerler, S. M.; Vij, R.; Schaeuble, S.; Rosin, M. A.; Schweder, H.; Hortschansky, P.; Schroeckh, V.; Barber, A. E.; Kniemeyer, O.; Brunke, S.; Panagiotou, G.; Hube, B.; Brakhage, A. A."
2026-04-06,15,10.64898/2026.04.05.716583,1,microbiology,Systematic analysis of the type VII secretion system in Streptococcus gallolyticus subsp. gallolyticus reveals genomic diversity and functional associations,"Calderon, G.; Tamang, J.; Woodfin, S.; Prah, I.; Hurdle, J.; Xu, Y."
2026-04-06,15,10.64898/2026.04.06.716670,1,microbiology,A systematic comparison of tools for predicting antimicrobial resistance from nanopore sequence data,"Ring, N.; Low, A. S.; Evans, R.; Keith, M.; Paterson, G. K.; Gally, D.; Nuttall, T.; Clements, D. N.; Fitzgerald, J. R."
2026-04-06,15,10.64898/2026.04.05.716606,1,microbiology,Fatty acid biosynthesis inhibitors fabimycin and triclosan trigger distinct resistance mutations in FabI and potently kill Gram-negative pathogens,"Cain, B. N.; Kent, J. E.; Elane, M.; Williams, J. D.; Lee, M. R.; Lau, G. W.; Hergenrother, P. J.; Osterman, A."
2026-04-06,15,10.64898/2026.04.05.716566,1,microbiology,Complex microbial consortia improve yield and physiological performance of leafy greens under deficit irrigation,"Edlund, A.; Espinoza, J. L.; Basu, S. S.; Grama, A.; McCorrison, J.; Boreux, V.; Gilbert, J. A."
2026-04-07,15,10.64898/2026.04.05.716566,2,microbiology,Complex microbial consortia improve yield and physiological performance of leafy greens under deficit irrigation,"Edlund, A.; Espinoza, J. L.; Basu, S. S.; Grama, A.; McCorrison, J.; Boreux, V.; Gilbert, J. A."
2026-04-06,15,10.64898/2026.04.05.716536,1,microbiology,Fourier transform infrared spectroscopy reveals high intraspecies diversity of 	Malassezia pachydermatis in dogs with atopic dermatitis,"Kurmann, S.; Coelho, M. A.; Mertens, S.; Rostaher, A.; Fischer, N.; Martini, F.; Knecht, M.; David-Palma, M.; Heitman, J.; LeibundGut-Landmann, S.; Favrot, C.; Muchaamba, F."
2026-04-06,15,10.64898/2026.04.06.716682,1,microbiology,Differential Regulation of Hepatic Akt/mTOR Signaling During Acute and Chronic Toxoplasma gondii Infection in a Murine Model,"Xiao, J."
2026-04-06,15,10.64898/2026.04.05.716554,1,microbiology,Genome-wide identification of metabolic and regulatory determinants of intracellular growth in Brucella neotomae,"Kang, Y.-S.; Kirby, J. E."
2026-04-06,15,10.64898/2026.04.03.716431,1,genomics,Epigenetic Resilience to Early-Life Maternal Loss in African Savanna Elephants,"Chusyd, D. E.; Austad, S. N.; Brown, J. L.; Chisaka, L.; Kalande, K.; Lalancette, C.; Milciute, M.; Olivier, L.; Ngombwa, I.; Sinyinza, J.; Klopack, E. T."
2026-04-06,15,10.64898/2026.04.02.716255,1,bioinformatics,From nucleotides to semantics: genomic representation learning via joint-embedding predictive architecture,"Wang, C.; Qi, Q.; Sun, H.; Zhuang, Z.; He, B.; Liu, S.; Liao, J.; Wang, J."
2026-04-06,15,10.64898/2026.04.03.716280,1,bioinformatics,Dissecting the Black Box of AlphaFold in Protein-Protein Complex Assembly,"Li, S.; Mu, Z.; Yan, C."
2026-04-06,15,10.64898/2026.04.06.716684,1,biophysics,Unravelling the plausible metal-dependent catalytic mechanism of Inositol monophosphatase ortholog from Pseudomonas aeruginosa through the lenses of macromolecular crystallography and enzyme kinetics,"Yadav, V. K.; Jena, A. K.; Mukerji, M.; Mishra, A.; Bhattacharyya, S."
2026-04-06,15,10.64898/2026.04.03.716262,1,biophysics,Structural Mechanism of TRPC3 Channel Activation by the Moonwalker Mutation,"Zang, J.; Tan, Y.; Chen, Y.; Guo, W.; Zhao, X.; Peng, H.; Chen, L."
2026-04-06,15,10.64898/2026.04.06.716709,1,microbiology,Occurrence of (oo)cysts of Cryptosporidium and Giardia on vegetables across Nepal,"Shrestha, R.; Neupane, B. B.; Giri, B."
2026-04-06,15,10.64898/2026.04.03.713453,1,biochemistry,Decoding and Reprogramming Redox Partner Specificity in Rieske Oxygenases for Enhanced Catalytic Activity,"Miao, H.; Oerlemans, R.; Hagedoorn, P. L.; Schmidt, S."
2026-04-06,15,10.64898/2026.04.03.716031,1,bioinformatics,SegBio: A lightweight end-to-end toolkit for Instance Segmentation of biological samples,"Bokman, E.; Barlam, N.; Babay, O.; Balshayi, Y.; Eliezer, Y.; Zaslaver, A."
2026-04-06,15,10.64898/2026.04.03.716294,1,bioinformatics,Sequence-Driven Drug-Target Affinity Prediction Via Graph Attention Networks and Bidirectional Cross-Attention Fusion,"Kudari, Z.; Kaira, V. S.; P, S. S.; Bhat, R.; Gnana Sekaran, J."
2026-04-06,15,10.64898/2026.04.02.716250,1,bioinformatics,Integrated Transcriptomic and Network-Based Identification of Prognostic Hub Genes in Oral Squamous Cell Carcinoma,"Choudhary, S.; Guleria, V."
2026-04-06,15,10.64898/2026.04.04.716525,1,biophysics,"Cryo-EM elucidation of stoichiometric plasticity, asymmetric ligand recognition and allosteric coupling in human P2X2/3 heterotrimeric channels","Wang, D.-P.; Chen, W.; Yang, X.-N.; Sun, M.-Y.; Zhang, A.-X.; Gao, Y.; Chen, X.; Cui, B.; Zhou, X.; Gao, Y.; Ding, B.-B.; Tian, Y.; Zhu, M. X.; Li, C.-Z.; Guo, C.-R.; Wang, C.; Yu, Y."
2026-04-06,15,10.64898/2026.04.06.716678,1,biophysics,Structural principles of transcriptional collisions,"Watters, J. W.; Mueller, A. U.; Ju, X.; Chuquimarca, S. J.; Ye, H. J.; Darst, S. A.; Alushin, G. M.; Liu, S."
2026-04-06,15,10.64898/2026.04.03.716285,1,biochemistry,A luminal proteome of the endoplasmic reticulum and Golgi apparatus reveals a novel modulator of ER stress tolerance in African trypanosomes,"Shen, S.; Zahedifard, F.; Agbebi, E. A.; Zavrelova, A.; Krenzer, J.; Carbajo, C. G.; Kramer, S.; Tiengwe, C.; Zoltner, M."
2026-04-06,15,10.64898/2026.04.03.715851,1,bioinformatics,Leveraging Uncertainty Estimates for Drug Response Prediction in Cancer Cell Lines,"Iversen, P.; Renard, B. Y.; Baum, K."
2026-04-06,15,10.64898/2026.04.03.716278,1,bioinformatics,ProMaya: a hierarchical universal Deep Learning framework for accurate and interpretable Protein-Protein interaction identification,"Bhati, U.; Gupta, S.; kesarwani, V.; Shankar, R."
2026-04-06,15,10.64898/2026.04.03.715516,1,bioinformatics,Looplook: An integrative suite for target assignment and functional annotation of chromatin interactions empowered by expression-aware refinement and connected components clustering,"Zhang, Y.; Huang, X.; Chen, Y.; Xu, L."
2026-04-06,15,10.64898/2026.04.02.716237,1,bioinformatics,Halo: a pretrained model for whole-cell segmentation from nuclei images in spatial transcriptomics,"Zhang, X.; Zhuang, H.; Ji, Z."
2026-04-06,15,10.64898/2026.04.03.716314,1,biophysics,Doubling the Field of View in Common-Path Digital Holographic Microscopy via Wavelength Scanning and Polarization Gratings,"Piekarska, A.; Rogalski, M.; Stefaniuk, M.; Trusiak, M.; Zdankowski, P."
2026-04-07,15,10.64898/2026.04.03.716358,1,microbiology,EBV Triggers a Distinct Antiviral Response in HMC3 Cells,"Berkowitz, N. E.; Nosov, A.; Nosov, M.; Roldan, F. S.; Ahuja, A.; McGaskey, M.; Cesarman, E.; Nixon, D. F.; Dopkins, N."
2026-04-07,15,10.64898/2026.04.03.716224,1,genomics,Genome-wide characterization of extant clonal diversity in Chilean Carmenere,"Garcia, J.; Cochetel, N.; Balic, J.; Barros, S.; Figueroa-Balderas, R.; Castro, A.; Cantu, D."
2026-04-07,15,10.64898/2026.04.03.716316,1,bioengineering,A human synovial tendon-on-a-chip models key features of peritendinous adhesions and offers a new approach methodology for testing anti-fibrotic drugs,"Linares, I.; Creveling, A.; Osman, A.; Grandwetter, N.; Miller, B. M.; McGrath, J. L.; Awad, H. A."
2026-04-07,15,10.64898/2026.04.03.716356,1,genomics,Endogenous mutational mechanisms and metabolic context shape endometrial cancer,"Sang, J.; Zhang, M.; Chavez, S.; Kim, Y.; Veith, T.; Zhou, W.; Luo, W.; Miranda, A. M.; Luebeck, J.; Wang, G.; Zhu, B.; Bafna, V.; Chanock, S. J.; Zhang, T."
2026-04-07,15,10.64898/2026.04.03.716404,1,bioengineering,A biodegradable porous membrane-based lung alveoli-on-a-chip for assessing particulate-matter-induced pulmonary toxicity,"Choi, J.; Umalkar, V.; Wang, X.; Zheng, S."
2026-04-07,15,10.64898/2026.04.03.716399,1,bioengineering,Degradable porous PLGA/PCL membrane enable a lung alveoli-on-a-chip for modeling particulate-induced alveolar injury,"Choi, J.; Azam, S.; Hisaeda, M.; Liu, S.; Zheng, S."
