Date,ISOWeek,DOI,Version,Category,Title,Authors
2026-05-05,19,10.64898/2026.05.01.722288,1,biochemistry,Resolving hidden stoichiometries in Bacterial proteasome activator (Bpa)-substrate complexes by cryo-EM and charge detection mass spectrometry,"Davis, B. T. V.; Uday, A. B. B.; Haris, A.; Keszei, A. F. A.; Ujma, J.; Bruton, D.; Richardson, K.; Mazhab-Jafari, M.; Giles, K.; Zeytuni, N.; Vahidi, S."
2026-05-05,19,10.64898/2026.05.01.722273,1,biochemistry,"Methionine, Not S-adenosylmethionine, Acts as a Primary Metabolic Stress Signal for Chromatin Remodeling","Leech, C. M.; Haws, S. A.; Denu, J. M."
2026-05-05,19,10.64898/2026.05.01.722089,1,bioengineering,Alzheimer's Disease and circadian disruption sex-specifically contribute to a loss of bone maintenance in APP/PS1 model mice,"Allen, N. G.; Cordi, C. V.; Llabre, J. E.; Chuah, J. R.; Clark, G. T.; Kubik, A. J.; Falkenberg, N. G.; Jankowski, M. S.; Cahill, R. A.; Herzog, A. A.; Subash Chander, M.; Vashishth, D.; Hurley, J. M.; Blaber, E. A."
2026-05-05,19,10.64898/2026.05.01.722104,1,bioinformatics,MilliMap: interactive closed-loop analysis for spatial omics,"Feng, Q.; Qian, S. B.; Wan, J.; Starr, Z. R.; Asif, S.; Han, H.-S."
2026-05-05,19,10.64898/2026.05.01.722230,1,bioinformatics,Mitag4taxa: Extracting SSU rRNA Illumina reads from metagenomes for taxonomic classification,"He, Y.; Du, Y.; Nguyen, L.; Wang, Y."
2026-05-05,19,10.64898/2026.05.01.722262,1,pharmacology and toxicology,Protein Age Bias in Target Degradation by PROTACs,"Li, B. X.; Xiao, X."
2026-05-05,19,10.64898/2026.05.04.722385,1,microbiology,RatA is not a toxin but serves as a ubiquinone shuttle,"Fasnacht, M.; Jensen, L.; Schratt, D.; Moll, I."
2026-05-05,19,10.64898/2026.05.01.722200,1,genomics,Single-molecule variation in telomeric sequence and structure across humans,"Dubocanin, D.; Vollger, M. R.; Neph, S. J.; Del Rio Pisula, M.; Lucas, J. K.; Sedeno-Cortes, A. E.; Mallory, B. J.; Real, T. D.; Human Pangenome Reference Consortium,  ; Barthel, F. P.; Altemose, N.; Stergachis, A. B."
2026-05-05,19,10.64898/2026.05.01.722269,1,bioengineering,Aptamer-based DNA nanoswitches for multiplexed protein detection,"Kovvali, S.; Beckles, C. A.; Chandrasekaran, A. R.; Halvorsen, K."
2026-05-05,19,10.64898/2026.05.01.722244,1,bioinformatics,STAT: A multi-agent framework for integrated and interactive spatial transcriptomics analysis,"Chen, Y.; Han, S.; Chao, Z.; Liu, Y.; Chen, H.; Wang, J.; Xiao, J.; Yang, C."
2026-05-05,19,10.64898/2026.05.01.722206,1,bioinformatics,Uncertainty-aware localization microscopy by variational diffusion,"Seitz, C.; Liu, J."
2026-05-05,19,10.64898/2026.05.03.722537,1,biophysics,An underlying bistability sets amplitude and explains temperature compensation in the cyanobacterial circadian clock,"Liu, Y.; Pattanayak, G. K.; Chi, C.; Yoo, H.; Dinner, A.; Rust, M. J."
2026-05-06,19,10.1101/2025.05.15.654307,2,biochemistry,Entry Steps in the Biosynthetic Pathway to DiterpenoidAlkaloids,"Miller, G. P.; Mutabdzija-Nedelcheva, L.; Andersen, T.; Pascoe, I.; Van Winkle, K.; Sabbaghan, M.; Bouille, A.; Ilias, T.; Tekel, A.; Pluskal, T.; Hamberger, B."
2026-05-06,19,10.64898/2026.02.26.708161,3,bioengineering,Tomographic Printing in a Chip: A Versatile Platform for Biomimetic 3D Organ-on-Chip,"RIZZO, R.; Sgarminato, V.; Wechsler, F.; Moser, C."
2026-05-06,19,10.1101/2025.10.10.681656,4,bioinformatics,"DupyliCate: mining, classifying, and characterizing gene duplications","Natarajan, S.; Pucker, B."
2026-05-06,19,10.64898/2026.05.05.722798,1,bioinformatics,"ArchaicSeeker 3.0: A deep-learning framework for scalable, haplotype-resolved inference of archaic introgression","Wang, B.; Lei, C.; Lin, H.; Shi, S.; Ma, X.; Zeng, W.; Yuan, K.; Ni, X.; Xu, S."
2026-05-06,19,10.1101/2025.07.06.663362,2,microbiology,Extracellular RNA drives Electromethanogenesis in a Methanogenic Archaeon,"Kotoky, R.; Ajunwa, O. M.; Kawaichi, S.; Beyenal, H.; Babauta, J. T.; Meyer, R. L.; Rotaru, A.-E."
2026-05-06,19,10.1101/2025.10.03.680352,2,biophysics,T Cells Tear Apart Confining Extracellular Matrix Via a Breaststroke-like Motion to Generate Migration Paths,"Ha, B.; Xie, P.; Johns, B.; Allan, C.; Korah, M.; Delitto, D.; Bollyky, P.; Torok, N.; Chaudhuri, O."
2026-05-06,19,10.64898/2026.04.30.721843,1,pharmacology and toxicology,The redesign of the molecular scaffold of viral ion channel blockers,"Zsido, B.; Mernyak, E.; Földes, F.; Kopasz, Z.; Leiner, K.; Madai, M.; Zana, B.; Kuczmog, A.; Hetenyi, C."
